Emp_ID,Emp_Name,Department,Job_Role,City,State,Division,Country,Joining_Date,Exit_Date,Duration_Time,Experience,Attrition,Attrition_Count,Gender,Age,Age_Group,Last_Qualification,Attrition_Reason,Monthly_Salary,Salary_Group,Work_Life_Balance,Job_Satisfaction,City_Lat_Long.1,City_Lat_Long.2,State_Lat_Long.1,State_Lat_Long.2,Exp_at_Com,AgeGroupSort,SalaryGroupSort,Active_Emp_Count,Duration_by_Group
EMP3172,Aarav Chopra,Marketing,Content Strategist,Delhi,Delhi,North,India,09 November 2017,06 September 2023,5.5,5.5+ Yrs,Yes,1,Male,45,36-45,Bachelor,Career Growth,111000,12-15 LPA,4,3,23.056077,75.565809,10.205638,95.190759,6,3,8,0,5-7 Yrs
EMP3182,Arjun Reddy,IT,Data Analyst,Hyderabad,Telangana,South,India,16 February 2019,27 October 2024,5.5,5.5+ Yrs,Yes,1,Male,20,18-25,High School,Work-Life Balance,126000,15-18 LPA,1,4,19.589117,69.439625,11.724427,80.538852,6,1,9,0,5-7 Yrs
EMP3231,Krishna Reddy,Operations,Operations Manager,Chennai,Tamil Nadu,South,India,26 May 2019,01 August 2025,6,6+ Yrs,Yes,1,Male,52,46-55,High School,Absconding,145000,15-18 LPA,4,1,21.441574,96.211514,14.763711,89.845607,6,4,9,0,5-7 Yrs
EMP3246,Ishaan Gupta,Finance,Financial Analyst,Delhi,Delhi,North,India,24 January 2015,03 May 2021,6,6+ Yrs,Yes,1,Female,31,26-35,Master,Work-Life Balance,68000,8-10 LPA,5,5,33.622155,74.286781,35.772945,96.020526,6,2,6,0,5-7 Yrs
EMP3316,Ananya Sharma,Finance,Financial Analyst,Pune,Maharashtra,West,India,21 July 2016,12 May 2022,5.5,5.5+ Yrs,Yes,1,Female,31,26-35,Master,Absconding,24000,2-3 LPA,2,4,10.564907,92.168693,35.762153,76.593199,6,2,1,0,5-7 Yrs
EMP3361,Aditya Joshi,IT,QA Analyst,Hyderabad,Telangana,South,India,08 February 2018,02 November 2023,5.5,5.5+ Yrs,Yes,1,Male,25,18-25,Bachelor,Job Security,42000,5-6 LPA,4,5,27.277353,86.230663,18.106396,84.44181,6,1,4,0,5-7 Yrs
EMP3369,Sai Patel,HR,HR Manager,Chennai,Tamil Nadu,South,India,19 April 2016,20 August 2022,6,6+ Yrs,Yes,1,Female,37,36-45,PhD,Manager Issues,58000,6-8 LPA,4,1,10.755543,81.658689,26.177959,84.400802,6,3,5,0,5-7 Yrs
EMP3417,Ananya Singh,Finance,Financial Analyst,Delhi,Delhi,North,India,15 September 2019,07 June 2025,5.5,5.5+ Yrs,Yes,1,Female,39,36-45,Master,Job Security,61000,6-8 LPA,2,2,34.072552,78.985014,12.408264,89.935321,6,3,5,0,5-7 Yrs
EMP3426,Aarav Joshi,Finance,Financial Analyst,Chennai,Tamil Nadu,South,India,20 December 2015,25 April 2022,6,6+ Yrs,Yes,1,Male,60,56-65,PhD,Manager Issues,87000,10-12 LPA,1,3,29.275766,92.990414,31.317303,69.136254,6,5,7,0,5-7 Yrs
EMP3469,Diya Mehta,Finance,Accountant,Kolkata,West Bengal,East,India,01 July 2016,13 December 2022,6,6+ Yrs,Yes,1,Female,45,36-45,Bachelor,Work-Life Balance,100000,10-12 LPA,3,1,15.452024,95.060078,12.719755,69.611086,6,3,7,0,5-7 Yrs
EMP3528,Sai Kumar,Operations,Operations Manager,Kolkata,West Bengal,East,India,11 July 2017,21 January 2024,6.5,6.5+ Yrs,Yes,1,Female,58,56-65,Bachelor,Job Security,17000,2-3 LPA,2,5,28.104403,77.89283,28.440971,72.076208,6,5,1,0,5-7 Yrs
EMP3551,Vivaan Reddy,Finance,Financial Analyst,Bangalore,Karnataka,South,India,02 February 2019,11 April 2025,6,6+ Yrs,Yes,1,Male,60,56-65,PhD,Relocation,35000,4-5 LPA,2,2,25.770848,91.373091,17.092693,75.963004,6,5,3,0,5-7 Yrs
EMP3663,Krishna Chopra,Marketing,Content Strategist,Kolkata,West Bengal,East,India,31 January 2016,13 May 2022,6,6+ Yrs,Yes,1,Female,24,18-25,PhD,Career Growth,55000,6-8 LPA,4,2,15.984498,83.964453,27.076182,70.309721,6,1,5,0,5-7 Yrs
EMP3732,Sai Mehta,Finance,Financial Analyst,Bangalore,Karnataka,South,India,22 April 2018,11 July 2024,6,6+ Yrs,Yes,1,Male,55,46-55,PhD,Career Growth,85000,10-12 LPA,2,3,35.433328,96.756363,34.278432,95.878676,6,4,7,0,5-7 Yrs
EMP3752,Vivaan Mehta,IT,Data Analyst,Bangalore,Karnataka,South,India,03 April 2016,12 September 2022,6,6+ Yrs,Yes,1,Female,52,46-55,PhD,Absconding,124000,12-15 LPA,3,4,26.336311,91.273486,32.867779,73.508806,6,4,8,0,5-7 Yrs
EMP3902,Ananya Chopra,Operations,Operations Executive,Mumbai,Maharashtra,West,India,16 November 2016,27 August 2023,6.5,6.5+ Yrs,Yes,1,Male,43,36-45,PhD,Relocation,79000,8-10 LPA,2,5,14.676044,93.069351,19.70488,88.907,6,3,6,0,5-7 Yrs
EMP3929,Arjun Chopra,Finance,Financial Analyst,Kolkata,West Bengal,East,India,29 May 2018,09 December 2024,6.5,6.5+ Yrs,Yes,1,Female,51,46-55,PhD,Better Pay,78000,8-10 LPA,1,2,9.878518,91.747761,13.579998,72.086862,6,4,6,0,5-7 Yrs
EMP4071,Aditi Verma,IT,Developer,Bangalore,Karnataka,South,India,01 November 2015,22 June 2022,6.5,6.5+ Yrs,Yes,1,Male,41,36-45,Master,Work-Life Balance,65000,6-8 LPA,3,2,15.560705,73.793499,8.541735,77.06804,6,3,5,0,5-7 Yrs
EMP4088,Vivaan Patel,HR,Recruiter,Kolkata,West Bengal,East,India,21 February 2017,11 January 2023,5.5,5.5+ Yrs,Yes,1,Female,42,36-45,Master,Work-Life Balance,123000,12-15 LPA,4,2,9.293151,73.903905,29.07902,91.663376,6,3,8,0,5-7 Yrs
EMP4152,Aditya Singh,Sales,Sales Manager,Chennai,Tamil Nadu,South,India,31 October 2018,26 June 2025,6.5,6.5+ Yrs,Yes,1,Male,54,46-55,Master,Absconding,23000,2-3 LPA,3,4,19.343278,78.592264,25.385805,94.988378,6,4,1,0,5-7 Yrs
EMP4181,Ananya Chopra,Operations,Operations Manager,Kolkata,West Bengal,East,India,02 July 2019,10 May 2025,5.5,5.5+ Yrs,Yes,1,Female,51,46-55,Master,Job Security,38000,4-5 LPA,2,2,31.668729,89.302446,20.406674,89.966163,6,4,3,0,5-7 Yrs
EMP4215,Ananya Singh,Marketing,Marketing Executive,Mumbai,Maharashtra,West,India,21 July 2015,02 April 2021,5.5,5.5+ Yrs,Yes,1,Female,27,26-35,High School,Career Growth,23000,2-3 LPA,5,5,24.199469,83.983257,26.294674,73.215585,6,2,1,0,5-7 Yrs
EMP4250,Aditi Kumar,Sales,Sales Executive,Mumbai,Maharashtra,West,India,28 March 2016,08 November 2021,5.5,5.5+ Yrs,Yes,1,Male,55,46-55,Bachelor,Work-Life Balance,144000,15-18 LPA,2,5,16.216785,70.502699,29.128269,70.996511,6,4,9,0,5-7 Yrs
EMP4332,Ananya Verma,IT,Data Analyst,Kolkata,West Bengal,East,India,30 April 2017,09 April 2024,7,7+ Yrs,Yes,1,Female,24,18-25,Bachelor,Manager Issues,117000,12-15 LPA,2,1,34.838927,82.354054,8.210279,96.577771,6,1,8,0,5-7 Yrs
EMP4375,Aarav Singh,Operations,Operations Executive,Delhi,Delhi,North,India,31 March 2018,30 March 2024,6,6+ Yrs,Yes,1,Male,20,18-25,Master,Absconding,66000,6-8 LPA,5,1,29.436075,80.509468,11.650002,85.624144,6,1,5,0,5-7 Yrs
EMP4704,Sai Verma,HR,HR Manager,Hyderabad,Telangana,South,India,30 October 2016,12 June 2023,6.5,6.5+ Yrs,Yes,1,Female,57,56-65,Bachelor,Job Security,60000,6-8 LPA,5,5,29.129622,84.695554,27.117218,93.1868,6,5,5,0,5-7 Yrs
EMP4735,Sai Patel,HR,HR Manager,Delhi,Delhi,North,India,07 December 2015,29 January 2022,6,6+ Yrs,Yes,1,Female,55,46-55,Master,Work-Life Balance,47000,5-6 LPA,4,2,27.392526,69.49021,32.853147,74.342326,6,4,4,0,5-7 Yrs
EMP4742,Arjun Patel,HR,Recruiter,Hyderabad,Telangana,South,India,16 June 2016,20 December 2022,6.5,6.5+ Yrs,Yes,1,Male,60,56-65,PhD,Relocation,69000,8-10 LPA,1,3,12.044143,89.864539,35.365449,72.153594,6,5,6,0,5-7 Yrs
EMP4764,Ishaan Chopra,Support,Support Manager,Mumbai,Maharashtra,West,India,14 January 2018,02 January 2025,7,7+ Yrs,Yes,1,Female,57,56-65,Bachelor,Manager Issues,102000,12-15 LPA,4,2,12.754945,79.187024,21.645505,92.036293,6,5,8,0,5-7 Yrs
EMP0008,Aarav Chopra,Operations,Operations Executive,Pune,Maharashtra,West,India,02 November 2019,25 August 2023,3.5,3.5+ Yrs,Yes,1,Male,29,26-35,Master,Career Growth,53000,6-8 LPA,4,5,32.453299,94.428956,10.731067,76.492299,4,2,5,0,3-5 Yrs
EMP0031,Aarav Singh,IT,Data Analyst,Chennai,Tamil Nadu,South,India,22 March 2019,10 October 2023,4.5,4.5+ Yrs,Yes,1,Male,23,18-25,High School,Manager Issues,67000,8-10 LPA,2,4,30.373475,78.819554,12.142346,92.728452,4,1,6,0,3-5 Yrs
EMP0035,Diya Singh,Sales,Sales Executive,Mumbai,Maharashtra,West,India,25 March 2020,24 January 2024,3.5,3.5+ Yrs,Yes,1,Male,44,36-45,Bachelor,Manager Issues,67000,8-10 LPA,1,2,24.597346,77.070644,34.844949,88.882664,4,3,6,0,3-5 Yrs
EMP0039,Sai Gupta,Marketing,Marketing Executive,Bangalore,Karnataka,South,India,31 July 2018,26 June 2022,3.5,3.5+ Yrs,Yes,1,Female,54,46-55,High School,Better Pay,52000,6-8 LPA,2,3,25.869014,96.432829,22.888539,83.819747,4,4,5,0,3-5 Yrs
EMP0084,Sai Mehta,Operations,Operations Manager,Delhi,Delhi,North,India,01 June 2016,14 June 2020,4,4+ Yrs,Yes,1,Male,42,36-45,High School,Absconding,16000,2-3 LPA,1,1,17.692961,82.081166,12.200078,71.040376,4,3,1,0,3-5 Yrs
EMP0103,Diya Gupta,Sales,Sales Executive,Pune,Maharashtra,West,India,30 September 2018,25 November 2022,4,4+ Yrs,Yes,1,Female,25,18-25,PhD,Career Growth,71000,8-10 LPA,5,1,23.094345,74.522348,27.562238,92.05455,4,1,6,0,3-5 Yrs
EMP0116,Ananya Singh,Operations,Operations Executive,Pune,Maharashtra,West,India,22 June 2017,21 July 2021,4,4+ Yrs,Yes,1,Male,24,18-25,Master,Relocation,64000,6-8 LPA,3,1,24.054512,95.294884,22.831241,82.932493,4,1,5,0,3-5 Yrs
EMP0148,Diya Patel,HR,HR Manager,Chennai,Tamil Nadu,South,India,09 September 2015,06 April 2020,4.5,4.5+ Yrs,Yes,1,Male,51,46-55,High School,Absconding,39000,4-5 LPA,4,5,10.07069,90.240538,27.032225,75.742238,4,4,3,0,3-5 Yrs
EMP0174,Sai Gupta,Finance,Financial Analyst,Pune,Maharashtra,West,India,21 February 2020,06 December 2024,4.5,4.5+ Yrs,Yes,1,Male,21,18-25,Master,Relocation,110000,12-15 LPA,4,2,15.087041,81.063583,24.678856,89.687758,4,1,8,0,3-5 Yrs
EMP0242,Vivaan Gupta,Finance,Accountant,Kolkata,West Bengal,East,India,28 May 2015,11 April 2020,4.5,4.5+ Yrs,Yes,1,Male,40,36-45,High School,Better Pay,30000,3-4 LPA,2,5,28.409578,79.133488,14.761351,77.901117,4,3,2,0,3-5 Yrs
EMP0261,Krishna Verma,Finance,Accountant,Hyderabad,Telangana,South,India,27 December 2016,16 January 2021,4,4+ Yrs,Yes,1,Male,27,26-35,Master,Job Security,82000,8-10 LPA,4,5,10.025335,74.556714,30.653324,80.826158,4,2,6,0,3-5 Yrs
EMP0297,Vivaan Reddy,HR,Recruiter,Delhi,Delhi,North,India,16 July 2019,03 May 2023,3.5,3.5+ Yrs,Yes,1,Male,58,56-65,Bachelor,Better Pay,92000,10-12 LPA,4,3,10.188021,95.925407,20.233361,77.877451,4,5,7,0,3-5 Yrs
EMP0339,Sai Mehta,IT,Developer,Hyderabad,Telangana,South,India,01 May 2021,04 December 2024,3.5,3.5+ Yrs,Yes,1,Female,39,36-45,PhD,Career Growth,62000,6-8 LPA,4,2,30.822811,72.301299,35.497843,88.020215,4,3,5,0,3-5 Yrs
EMP0376,Aarav Singh,HR,HR Manager,Delhi,Delhi,North,India,06 January 2019,03 October 2022,3.5,3.5+ Yrs,Yes,1,Female,23,18-25,High School,Absconding,141000,15-18 LPA,1,2,27.604019,85.019363,35.971193,77.981957,4,1,9,0,3-5 Yrs
EMP0424,Ishaan Verma,Sales,Sales Executive,Bangalore,Karnataka,South,India,08 April 2021,25 January 2025,3.5,3.5+ Yrs,Yes,1,Female,32,26-35,Bachelor,Absconding,61000,6-8 LPA,2,5,21.746726,87.184155,19.855474,76.545688,4,2,5,0,3-5 Yrs
EMP0451,Diya Verma,Support,Support Executive,Pune,Maharashtra,West,India,16 October 2019,27 August 2023,3.5,3.5+ Yrs,Yes,1,Male,32,26-35,High School,Absconding,74000,8-10 LPA,5,3,15.10529,96.6126,32.189072,88.765664,4,2,6,0,3-5 Yrs
EMP0549,Vivaan Joshi,HR,HR Manager,Mumbai,Maharashtra,West,India,17 November 2018,08 February 2023,4,4+ Yrs,Yes,1,Female,40,36-45,High School,Better Pay,66000,6-8 LPA,4,5,13.557352,73.116191,8.107535,82.199944,4,3,5,0,3-5 Yrs
EMP0575,Sai Reddy,Operations,Operations Executive,Pune,Maharashtra,West,India,18 June 2016,12 June 2020,4,4+ Yrs,Yes,1,Male,38,36-45,PhD,Career Growth,39000,4-5 LPA,1,1,16.02282,80.013739,14.843307,76.550568,4,3,3,0,3-5 Yrs
EMP0588,Ishaan Mehta,Sales,Sales Executive,Chennai,Tamil Nadu,South,India,25 April 2018,21 February 2022,3.5,3.5+ Yrs,Yes,1,Male,54,46-55,Master,Manager Issues,62000,6-8 LPA,1,4,12.06102,83.46076,8.342648,73.328308,4,4,5,0,3-5 Yrs
EMP0643,Ananya Gupta,IT,Data Analyst,Bangalore,Karnataka,South,India,15 September 2015,12 November 2019,4,4+ Yrs,Yes,1,Female,30,26-35,High School,Job Security,19000,2-3 LPA,2,4,10.68566,82.248596,35.941229,76.181274,4,2,1,0,3-5 Yrs
EMP0680,Krishna Singh,Sales,Sales Executive,Pune,Maharashtra,West,India,06 October 2015,03 June 2020,4.5,4.5+ Yrs,Yes,1,Female,28,26-35,Bachelor,Work-Life Balance,107000,12-15 LPA,1,4,27.436519,88.343729,22.395844,72.480685,4,2,8,0,3-5 Yrs
EMP0734,Vivaan Sharma,IT,Developer,Pune,Maharashtra,West,India,27 December 2016,10 February 2021,4,4+ Yrs,Yes,1,Female,22,18-25,PhD,Absconding,125000,12-15 LPA,4,1,17.516346,71.487251,35.597095,87.361769,4,1,8,0,3-5 Yrs
EMP0749,Sai Verma,Finance,Financial Analyst,Delhi,Delhi,North,India,20 December 2020,17 April 2025,4,4+ Yrs,Yes,1,Female,39,36-45,Bachelor,Relocation,97000,10-12 LPA,4,2,13.452417,95.662636,34.762318,69.15575,4,3,7,0,3-5 Yrs
EMP0761,Vivaan Sharma,Sales,Sales Manager,Bangalore,Karnataka,South,India,01 November 2015,05 June 2019,3.5,3.5+ Yrs,Yes,1,Female,34,26-35,Master,Career Growth,116000,12-15 LPA,3,4,36.375305,82.352705,28.204781,82.338089,4,2,8,0,3-5 Yrs
EMP0779,Krishna Joshi,HR,Recruiter,Mumbai,Maharashtra,West,India,10 January 2020,16 April 2024,4,4+ Yrs,Yes,1,Male,47,46-55,Master,Absconding,39000,4-5 LPA,4,5,19.58485,86.259711,35.431751,81.532852,4,4,3,0,3-5 Yrs
EMP0797,Vivaan Patel,Support,Support Manager,Pune,Maharashtra,West,India,06 February 2018,16 February 2022,4,4+ Yrs,Yes,1,Female,47,46-55,High School,Absconding,122000,12-15 LPA,3,1,28.671383,95.360937,28.840565,95.467268,4,4,8,0,3-5 Yrs
EMP0813,Arjun Mehta,Support,Support Executive,Delhi,Delhi,North,India,02 February 2021,06 April 2025,4,4+ Yrs,Yes,1,Male,40,36-45,Master,Job Security,117000,12-15 LPA,5,4,33.574305,92.278976,34.628761,86.423346,4,3,8,0,3-5 Yrs
EMP0820,Krishna Kumar,Sales,Sales Manager,Kolkata,West Bengal,East,India,10 January 2018,22 November 2022,4.5,4.5+ Yrs,Yes,1,Female,37,36-45,Master,Manager Issues,21000,2-3 LPA,3,2,20.944798,85.776955,12.375564,77.170902,4,3,1,0,3-5 Yrs
EMP0833,Aditi Mehta,Sales,Sales Executive,Hyderabad,Telangana,South,India,29 January 2017,05 January 2021,4,4+ Yrs,Yes,1,Male,57,56-65,High School,Better Pay,18000,2-3 LPA,2,3,23.901727,95.677652,13.972176,90.31744,4,5,1,0,3-5 Yrs
EMP0860,Sai Gupta,HR,HR Manager,Pune,Maharashtra,West,India,12 May 2021,07 June 2025,4,4+ Yrs,Yes,1,Male,48,46-55,PhD,Job Security,130000,15-18 LPA,2,5,27.931571,85.815559,16.076711,89.660448,4,4,9,0,3-5 Yrs
EMP0992,Ishaan Verma,HR,Recruiter,Bangalore,Karnataka,South,India,23 November 2016,12 March 2021,4,4+ Yrs,Yes,1,Female,37,36-45,Master,Career Growth,17000,2-3 LPA,3,5,29.487981,94.288517,13.632036,88.915612,4,3,1,0,3-5 Yrs
EMP1009,Ananya Joshi,IT,SysAdmin,Mumbai,Maharashtra,West,India,18 October 2017,19 July 2022,4.5,4.5+ Yrs,Yes,1,Female,43,36-45,Bachelor,Job Security,37000,4-5 LPA,4,4,8.96155,83.251932,10.997134,86.687893,4,3,3,0,3-5 Yrs
EMP1157,Sai Sharma,Marketing,Content Strategist,Kolkata,West Bengal,East,India,21 December 2019,12 December 2024,5,5+ Yrs,Yes,1,Male,48,46-55,Master,Job Security,33000,3-4 LPA,1,3,26.003076,83.816476,16.046286,94.599792,4,4,2,0,3-5 Yrs
EMP1170,Vivaan Verma,Sales,Sales Executive,Chennai,Tamil Nadu,South,India,28 January 2016,06 November 2019,3.5,3.5+ Yrs,Yes,1,Female,25,18-25,Master,Work-Life Balance,77000,8-10 LPA,1,4,20.288693,72.219393,11.729871,91.949303,4,1,6,0,3-5 Yrs
EMP1220,Krishna Joshi,IT,Data Analyst,Chennai,Tamil Nadu,South,India,06 November 2019,29 November 2023,4,4+ Yrs,Yes,1,Female,57,56-65,Master,Work-Life Balance,118000,12-15 LPA,1,5,17.514109,74.418297,12.238351,83.497488,4,5,8,0,3-5 Yrs
EMP1254,Arjun Patel,IT,SysAdmin,Pune,Maharashtra,West,India,08 August 2018,03 June 2023,4.5,4.5+ Yrs,Yes,1,Male,22,18-25,High School,Better Pay,144000,15-18 LPA,4,4,34.658036,80.536611,19.837681,71.918845,4,1,9,0,3-5 Yrs
EMP1328,Aditya Singh,Marketing,Marketing Executive,Mumbai,Maharashtra,West,India,29 June 2020,05 December 2024,4.5,4.5+ Yrs,Yes,1,Male,59,56-65,High School,Work-Life Balance,149000,15-18 LPA,5,4,10.824156,77.7473,20.055725,90.761097,4,5,9,0,3-5 Yrs
EMP1333,Aarav Singh,Finance,Financial Analyst,Bangalore,Karnataka,South,India,29 September 2021,02 May 2025,3.5,3.5+ Yrs,Yes,1,Male,33,26-35,High School,Absconding,130000,15-18 LPA,4,4,24.230007,83.500394,28.919177,81.332273,4,2,9,0,3-5 Yrs
EMP1345,Aditi Patel,Sales,Sales Manager,Pune,Maharashtra,West,India,29 September 2019,25 February 2024,4,4+ Yrs,Yes,1,Female,41,36-45,Bachelor,Work-Life Balance,115000,12-15 LPA,4,4,36.993076,82.327869,21.64105,81.774665,4,3,8,0,3-5 Yrs
EMP1390,Ishaan Mehta,IT,QA Analyst,Delhi,Delhi,North,India,25 January 2021,14 August 2025,4.5,4.5+ Yrs,Yes,1,Male,48,46-55,High School,Work-Life Balance,62000,6-8 LPA,4,4,32.561592,94.221794,12.087963,72.610322,4,4,5,0,3-5 Yrs
EMP1445,Arjun Joshi,HR,Recruiter,Pune,Maharashtra,West,India,10 November 2016,14 September 2020,3.5,3.5+ Yrs,Yes,1,Male,21,18-25,PhD,Work-Life Balance,69000,8-10 LPA,2,3,21.951083,76.028675,26.294219,70.366436,4,1,6,0,3-5 Yrs
EMP1492,Krishna Gupta,HR,Recruiter,Bangalore,Karnataka,South,India,05 June 2020,18 December 2024,4.5,4.5+ Yrs,Yes,1,Female,22,18-25,Bachelor,Better Pay,58000,6-8 LPA,2,2,26.682588,79.552902,32.326965,77.762102,4,1,5,0,3-5 Yrs
EMP1504,Arjun Patel,HR,Recruiter,Kolkata,West Bengal,East,India,25 January 2018,15 May 2022,4,4+ Yrs,Yes,1,Male,57,56-65,High School,Relocation,148000,15-18 LPA,1,3,24.537158,88.776051,22.598843,68.885035,4,5,9,0,3-5 Yrs
EMP1566,Aditi Sharma,Sales,Sales Executive,Delhi,Delhi,North,India,16 October 2019,30 September 2024,4.5,4.5+ Yrs,Yes,1,Female,38,36-45,Master,Job Security,140000,15-18 LPA,3,1,34.108216,81.563207,30.521052,75.665926,4,3,9,0,3-5 Yrs
EMP1575,Aditya Gupta,Operations,Operations Executive,Mumbai,Maharashtra,West,India,23 June 2017,09 February 2022,4.5,4.5+ Yrs,Yes,1,Female,27,26-35,High School,Relocation,29000,3-4 LPA,3,3,34.161425,86.595371,22.947594,77.650168,4,2,2,0,3-5 Yrs
EMP1634,Arjun Patel,IT,Developer,Bangalore,Karnataka,South,India,19 March 2017,06 January 2021,3.5,3.5+ Yrs,Yes,1,Male,40,36-45,PhD,Career Growth,27000,3-4 LPA,4,5,31.463777,90.434629,22.354534,80.403693,4,3,2,0,3-5 Yrs
EMP1665,Arjun Patel,HR,Recruiter,Hyderabad,Telangana,South,India,16 October 2019,05 October 2023,4,4+ Yrs,Yes,1,Female,33,26-35,Master,Work-Life Balance,139000,15-18 LPA,5,2,22.535009,72.595039,9.659498,94.821963,4,2,9,0,3-5 Yrs
EMP1701,Aditya Mehta,Marketing,Marketing Executive,Delhi,Delhi,North,India,17 February 2017,07 August 2021,4.5,4.5+ Yrs,Yes,1,Female,39,36-45,Bachelor,Better Pay,141000,15-18 LPA,3,1,29.004468,84.428252,30.83262,73.277,4,3,9,0,3-5 Yrs
EMP1702,Ishaan Mehta,Sales,Sales Executive,Chennai,Tamil Nadu,South,India,01 August 2016,17 December 2020,4,4+ Yrs,Yes,1,Female,49,46-55,High School,Manager Issues,149000,15-18 LPA,2,4,27.531805,72.663787,20.648353,85.290327,4,4,9,0,3-5 Yrs
EMP1710,Vivaan Reddy,Operations,Operations Manager,Bangalore,Karnataka,South,India,26 July 2015,09 October 2019,4,4+ Yrs,Yes,1,Female,60,56-65,Master,Work-Life Balance,46000,5-6 LPA,3,5,33.698243,83.467467,19.792822,72.940665,4,5,4,0,3-5 Yrs
EMP1726,Arjun Singh,Marketing,Content Strategist,Kolkata,West Bengal,East,India,28 July 2020,01 April 2025,4.5,4.5+ Yrs,Yes,1,Male,59,56-65,High School,Absconding,31000,3-4 LPA,2,5,11.671499,81.563316,16.025911,81.219662,4,5,2,0,3-5 Yrs
EMP1829,Ananya Kumar,Operations,Operations Manager,Bangalore,Karnataka,South,India,17 June 2021,28 March 2025,3.5,3.5+ Yrs,Yes,1,Female,41,36-45,Master,Job Security,47000,5-6 LPA,3,1,9.921949,90.838334,34.558409,91.697862,4,3,4,0,3-5 Yrs
EMP1865,Aarav Reddy,Sales,Sales Executive,Kolkata,West Bengal,East,India,24 June 2019,03 December 2023,4.5,4.5+ Yrs,Yes,1,Male,53,46-55,Bachelor,Job Security,57000,6-8 LPA,4,1,12.717219,76.746283,32.28641,88.6039,4,4,5,0,3-5 Yrs
EMP1946,Vivaan Gupta,Marketing,Marketing Executive,Chennai,Tamil Nadu,South,India,16 September 2019,25 December 2023,4,4+ Yrs,Yes,1,Female,51,46-55,PhD,Manager Issues,111000,12-15 LPA,4,4,28.977843,85.835783,23.642997,94.685272,4,4,8,0,3-5 Yrs
EMP1996,Vivaan Mehta,HR,HR Manager,Kolkata,West Bengal,East,India,29 December 2019,22 January 2024,4,4+ Yrs,Yes,1,Female,45,36-45,Master,Absconding,31000,3-4 LPA,5,2,17.368658,81.455049,14.435204,83.239329,4,3,2,0,3-5 Yrs
EMP2009,Diya Verma,Marketing,Marketing Executive,Chennai,Tamil Nadu,South,India,23 July 2015,11 March 2019,3.5,3.5+ Yrs,Yes,1,Female,48,46-55,Master,Job Security,89000,10-12 LPA,5,3,28.251206,96.074423,27.284094,79.153958,4,4,7,0,3-5 Yrs
EMP2022,Aarav Patel,HR,Recruiter,Kolkata,West Bengal,East,India,19 June 2018,20 July 2022,4,4+ Yrs,Yes,1,Female,55,46-55,Bachelor,Manager Issues,21000,2-3 LPA,5,2,16.665219,76.183681,27.678958,75.732058,4,4,1,0,3-5 Yrs
EMP2034,Krishna Verma,IT,Data Analyst,Delhi,Delhi,North,India,17 May 2020,19 February 2025,4.5,4.5+ Yrs,Yes,1,Male,57,56-65,Master,Work-Life Balance,28000,3-4 LPA,2,4,23.708079,87.721142,22.49082,71.330202,4,5,2,0,3-5 Yrs
EMP2041,Vivaan Chopra,Finance,Financial Analyst,Mumbai,Maharashtra,West,India,12 September 2018,16 April 2023,4.5,4.5+ Yrs,Yes,1,Female,57,56-65,Bachelor,Better Pay,40000,4-5 LPA,5,5,15.310324,95.296682,11.860791,74.580207,4,5,3,0,3-5 Yrs
EMP2055,Vivaan Gupta,IT,SysAdmin,Pune,Maharashtra,West,India,23 March 2018,20 August 2022,4,4+ Yrs,Yes,1,Female,30,26-35,High School,Career Growth,70000,8-10 LPA,5,4,24.036303,78.673505,28.985374,89.062232,4,2,6,0,3-5 Yrs
EMP2067,Arjun Singh,Finance,Financial Analyst,Pune,Maharashtra,West,India,02 October 2019,24 March 2024,4,4+ Yrs,Yes,1,Female,34,26-35,PhD,Career Growth,18000,2-3 LPA,2,1,31.519203,71.216337,8.536263,92.795304,4,2,1,0,3-5 Yrs
EMP2071,Ishaan Kumar,Finance,Financial Analyst,Chennai,Tamil Nadu,South,India,11 February 2020,06 December 2023,3.5,3.5+ Yrs,Yes,1,Female,55,46-55,Bachelor,Manager Issues,63000,6-8 LPA,3,4,31.338702,84.758031,27.349706,70.402266,4,4,5,0,3-5 Yrs
EMP2149,Ishaan Verma,Support,Support Executive,Hyderabad,Telangana,South,India,08 August 2020,10 April 2025,4.5,4.5+ Yrs,Yes,1,Female,46,46-55,Master,Relocation,93000,10-12 LPA,4,3,24.381128,84.009294,23.646262,84.82263,4,4,7,0,3-5 Yrs
EMP2166,Diya Joshi,Marketing,Content Strategist,Delhi,Delhi,North,India,01 March 2019,18 January 2024,4.5,4.5+ Yrs,Yes,1,Male,20,18-25,Master,Better Pay,98000,10-12 LPA,1,4,17.770453,73.849317,27.816565,84.693383,4,1,7,0,3-5 Yrs
EMP2180,Ishaan Mehta,Operations,Operations Manager,Chennai,Tamil Nadu,South,India,22 January 2021,02 September 2024,3.5,3.5+ Yrs,Yes,1,Male,45,36-45,Master,Relocation,65000,6-8 LPA,4,4,29.741155,83.352989,13.72652,71.602913,4,3,5,0,3-5 Yrs
EMP2188,Aarav Kumar,Support,Support Manager,Chennai,Tamil Nadu,South,India,29 November 2017,31 July 2022,4.5,4.5+ Yrs,Yes,1,Female,56,56-65,Master,Absconding,15000,2-3 LPA,2,3,30.78973,77.839892,21.316165,88.664674,4,5,1,0,3-5 Yrs
